left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
lnx,0.5486942,0.73968697,0.66333205,0.5944078,0.7259457,0.65087277,0.5485684,0.6881537,0.6854372,0.6719873,0.58479005,0.62726414,0.6832473,0.53879493,0.55547756,0.6513111,0.62372684,0.7122942,0.6868833,0.57425344
lnz,0.6295265,0.54078877,0.5297521,0.49052897,0.5731035,0.5486095,0.43246078,0.5702189,0.505694,0.57399577,0.7234356,0.5503015,0.5704175,0.5053023,0.5657036,0.4805535,0.6155067,0.55474883,0.5431005,0.6061118
log,0.48633343,0.66098213,0.61605597,0.5449843,0.5797957,0.67427665,0.5902414,0.5875709,0.6947923,0.6557758,0.53584117,0.5643983,0.6557095,0.53693414,0.59457046,0.5804958,0.56354237,0.6340784,0.64802593,0.5548953
loj,0.565948,0.6408502,0.63662946,0.6086588,0.6386546,0.6043442,0.5038441,0.7829599,0.68971515,0.6914276,0.60536647,0.70567673,0.73119456,0.5341477,0.5907768,0.59971535,0.79162216,0.62144864,0.6905549,0.57249385
lpb,0.5878314,0.6597833,0.5780298,0.55200535,0.63625056,0.61828554,0.51751924,0.7321733,0.6629663,0.6295086,0.61255306,0.6072135,0.64560574,0.48895675,0.5651008,0.61842036,0.664245,0.57153994,0.61510813,0.59163475
lpe,0.4470404,0.6543765,0.5584049,0.5715219,0.5761905,0.62397575,0.61531353,0.5669588,0.64630777,0.5973525,0.51351357,0.50853646,0.5920697,0.5173162,0.52312887,0.57297605,0.4887156,0.5922478,0.60768896,0.50626326
lph,0.47426832,0.5871242,0.5701622,0.5610943,0.5514767,0.58251286,0.36873817,0.5795705,0.5914166,0.5711474,0.517317,0.5358896,0.60491115,0.44397384,0.5350367,0.66708994,0.5026462,0.655167,0.5735512,0.5544453
lpj,0.54135036,0.6579818,0.63756657,0.55635,0.60031366,0.65301526,0.46146154,0.648864,0.66394466,0.68329257,0.6275932,0.6148197,0.70611286,0.5140864,0.6224162,0.63105136,0.6001219,0.6708055,0.7031905,0.6004249
lpl,0.5778089,0.67986107,0.664202,0.5732113,0.6732074,0.6246784,0.48722398,0.74280393,0.7230554,0.7548306,0.5643952,0.6707412,0.8381315,0.56147933,0.6319163,0.5947347,0.63408375,0.6231247,0.71386087,0.5571883
lqm,0.6082209,0.5961272,0.6526153,0.50436264,0.5738964,0.5849201,0.43617538,0.6338356,0.61969745,0.65895945,0.53539294,0.5800806,0.66126335,0.50134605,0.5373651,0.51003724,0.57954454,0.53132105,0.6079716,0.5163586
lqq,0.57324636,0.6118964,0.6033626,0.53376323,0.6206047,0.5769119,0.44967276,0.6614119,0.60402215,0.63062847,0.6402435,0.6551026,0.65495145,0.50843817,0.56109864,0.55853343,0.67495346,0.6045472,0.6132754,0.62239826
lqs,0.4947575,0.6951658,0.5692513,0.65006834,0.5927832,0.59696126,0.47226542,0.59811276,0.66354245,0.5760025,0.59613246,0.62962675,0.613026,0.46509933,0.5139479,0.6186428,0.49151823,0.66059715,0.64048743,0.51700133
lqw,0.71485144,0.5845939,0.62722045,0.5207477,0.5818357,0.59205776,0.44968826,0.7370078,0.65614754,0.6919095,0.5241394,0.6580443,0.7185161,0.5773827,0.61054474,0.49805808,0.6985599,0.5153992,0.6363224,0.55723804
lqy,0.45144334,0.653907,0.5835691,0.49507612,0.5389919,0.6107255,0.5064904,0.6052312,0.6909636,0.63358134,0.5000647,0.51449335,0.67871267,0.4287776,0.5603805,0.52074367,0.5636019,0.59330946,0.77027106,0.5171275
lrc,0.60448843,0.5353717,0.54174566,0.48684904,0.69809043,0.48843956,0.41348255,0.64300144,0.51552594,0.6039328,0.58637553,0.6771999,0.60679054,0.49818033,0.51556647,0.49995232,0.66739774,0.54217184,0.5269039,0.54952526
lsh,0.52458847,0.64343554,0.64614636,0.5834706,0.6955239,0.60434383,0.4949835,0.6888673,0.7298909,0.7348,0.54356956,0.6909757,0.7681932,0.574149,0.6167407,0.6509234,0.6505173,0.67067873,0.6879574,0.56522477
lsq,0.71533567,0.5688613,0.6486233,0.5655949,0.59800154,0.5981687,0.4663536,0.71977806,0.60040677,0.6931132,0.6017016,0.6679717,0.71351737,0.582781,0.63160753,0.50115615,0.7118155,0.53413486,0.5953454,0.54282546
lsu,0.4359245,0.48909685,0.4632525,0.45062634,0.4460652,0.5928796,0.4184042,0.4429667,0.5190793,0.48772848,0.44000053,0.45261744,0.4730901,0.515501,0.538099,0.465033,0.41630763,0.5377329,0.49434894,0.48709917
lsz,0.5438167,0.54833883,0.5842516,0.503397,0.5482261,0.6252268,0.46425983,0.6013501,0.6247617,0.64855856,0.530855,0.5471654,0.62084055,0.556741,0.716885,0.5118237,0.55086344,0.551859,0.6041014,0.51785105
ltt,0.46889436,0.57254994,0.5236595,0.59864503,0.6409804,0.52558845,0.43757528,0.6947451,0.61401343,0.5634535,0.5711549,0.57059264,0.5803359,0.520422,0.50234246,0.5425407,0.5941541,0.57912266,0.58605087,0.5031353
lty,0.44300634,0.51244676,0.528366,0.43389833,0.47089493,0.5647315,0.46665117,0.48250318,0.5401967,0.51269454,0.42420137,0.41162252,0.53155226,0.44140643,0.5883288,0.45146665,0.42810526,0.5380583,0.5559678,0.50446457
lub,0.56972885,0.59256095,0.61073685,0.6206821,0.5927609,0.6877139,0.49144447,0.6548558,0.671009,0.68346673,0.56186384,0.63707674,0.67744213,0.58560526,0.69744134,0.55593055,0.6258034,0.57387805,0.6525332,0.57351756
lvj,0.4911134,0.71595585,0.63836366,0.55650115,0.6171491,0.5931043,0.46382195,0.6621505,0.769698,0.7574205,0.5189265,0.5745294,0.77379423,0.50126183,0.5982746,0.5343821,0.5673788,0.5866317,0.6908686,0.4988059
lvo,0.5874636,0.57937706,0.55654716,0.56731474,0.6829821,0.54022735,0.43103123,0.64927167,0.5728617,0.64044124,0.5986539,0.6314764,0.6811582,0.47482392,0.5328122,0.55822515,0.6398387,0.58214355,0.6045524,0.5423843
lvy,0.5387872,0.6760058,0.6038409,0.6276242,0.6792257,0.6306571,0.5148308,0.67662185,0.6683952,0.64793193,0.5948771,0.5973816,0.7143737,0.51875377,0.5543024,0.6894737,0.6381245,0.7161858,0.7212458,0.6340433
lwh,0.5542728,0.7136295,0.73726195,0.54766655,0.6523235,0.651104,0.490696,0.65739924,0.7106324,0.7631952,0.5682285,0.6679565,0.7491599,0.5811497,0.6581262,0.6001319,0.624771,0.63489515,0.6689363,0.5476457
lwi,0.520849,0.58413166,0.4669399,0.5203578,0.6038847,0.57967806,0.47891837,0.5420927,0.53633034,0.49624887,0.5942636,0.48915157,0.52841336,0.52409494,0.50375795,0.63068825,0.56556755,0.6872692,0.60245574,0.61544305
lwk,0.50683177,0.5008637,0.49653515,0.5098552,0.48993242,0.602639,0.4913251,0.50998145,0.57800156,0.53415805,0.46064538,0.460967,0.53177524,0.6077883,0.59151983,0.50837046,0.47805968,0.5363618,0.5692246,0.5237522
lwn,0.40208519,0.6559483,0.5364507,0.614395,0.5808295,0.5539964,0.41666305,0.5446193,0.591395,0.55552006,0.536733,0.4944455,0.564312,0.40908194,0.49536163,0.6174109,0.49115315,0.6472472,0.64232725,0.5249468
lwu,0.4894234,0.614149,0.5513456,0.5405777,0.6027386,0.6434186,0.44140393,0.5784553,0.62674636,0.57146066,0.58365417,0.5275661,0.6018157,0.46534455,0.5695631,0.6322222,0.5154603,0.6735772,0.5957806,0.6618326
lxf,0.53317904,0.61318094,0.6496837,0.5183127,0.605693,0.60614115,0.4156799,0.64903945,0.64396185,0.68180364,0.5458338,0.6059713,0.7094446,0.46074632,0.5948846,0.55795294,0.5881012,0.5904399,0.6569311,0.5278207
lxp,0.5669511,0.6520927,0.69865215,0.59810215,0.6384119,0.6679381,0.47985405,0.71118075,0.717907,0.7918505,0.54352224,0.6714916,0.76825345,0.56112695,0.71815443,0.57731277,0.632246,0.58630455,0.69860744,0.57848376
lxz,0.6868575,0.65051705,0.60989684,0.5695472,0.61907923,0.59637815,0.469014,0.68381286,0.63202846,0.64104486,0.6593263,0.62452555,0.67124313,0.46419662,0.5757128,0.57466125,0.61428094,0.59280866,0.625004,0.6636742
lyg,0.44748393,0.6018343,0.50616324,0.5574232,0.6166214,0.5490429,0.45633548,0.55732095,0.54566646,0.5096158,0.535712,0.5559611,0.5319045,0.4203379,0.4749899,0.60456866,0.526774,0.6429645,0.56728405,0.5515358
lyr,0.48445433,0.62041795,0.54504496,0.53129697,0.5463315,0.62689996,0.5050951,0.56055844,0.63186723,0.6221175,0.5121971,0.50671333,0.60114163,0.4858703,0.55391943,0.5572344,0.51995367,0.5627607,0.64933217,0.5363169
lys,0.5906065,0.59983665,0.6200824,0.57259953,0.6912748,0.5430478,0.44204396,0.6522354,0.6371044,0.6947757,0.5369671,0.6499353,0.6888748,0.5278678,0.59328353,0.5475186,0.6523136,0.58846635,0.5780778,0.59833926
lzp,0.55874443,0.5768392,0.5511971,0.50854135,0.6085138,0.5671132,0.43505412,0.6482025,0.5532429,0.5705882,0.65678203,0.56025815,0.59196705,0.4483052,0.58211446,0.5965329,0.58998066,0.63160974,0.59126806,0.66040826
lzq,0.5401495,0.6583258,0.5822355,0.55680776,0.69119227,0.59500724,0.5174855,0.71562505,0.6249467,0.612714,0.6008526,0.7142005,0.6366516,0.4918927,0.5251241,0.60945225,0.66998273,0.70218426,0.6615895,0.55711967
lzx,0.4604262,0.5605948,0.44222504,0.61308134,0.6347237,0.55976915,0.44647753,0.54147667,0.513965,0.4835209,0.54836,0.43019196,0.49478075,0.38035187,0.47609177,0.62195635,0.49078012,0.6839522,0.54783946,0.69792914
mal,0.5628185,0.6889457,0.7424978,0.5355459,0.60178405,0.6667523,0.49614596,0.66663444,0.7279427,0.77256346,0.5352477,0.63694394,0.756608,0.6059579,0.6597141,0.564371,0.6446624,0.609447,0.6845712,0.54728204
maw,0.48737556,0.60997194,0.6016201,0.5553952,0.5715751,0.7213229,0.5001895,0.5896753,0.6309198,0.6530503,0.5324759,0.5609783,0.6228173,0.5536659,0.6609125,0.54194796,0.5316395,0.6023531,0.63805676,0.5586102
mbd,0.4142263,0.47964728,0.4896498,0.5102997,0.44252384,0.6147001,0.44429743,0.45688283,0.4797652,0.46345732,0.4574086,0.4116617,0.49086115,0.47130683,0.5531527,0.52001035,0.4401889,0.5480768,0.529518,0.4986896
mbi,0.5475566,0.606174,0.57609326,0.5601623,0.6653499,0.5238769,0.44125462,0.6660702,0.60497695,0.6538,0.6097279,0.630469,0.69154954,0.5126068,0.5290805,0.5334756,0.6371203,0.63335323,0.5998529,0.5792422
mbn,0.513095,0.65884185,0.54274833,0.5423049,0.5835509,0.5813635,0.555109,0.59896064,0.6722273,0.61101127,0.5701351,0.55849075,0.60184896,0.5401603,0.5557424,0.5849793,0.5070707,0.5245978,0.59764045,0.52854997
mbv,0.5116372,0.58547324,0.61514455,0.5273697,0.56393945,0.5774965,0.5594111,0.65378,0.6089653,0.658702,0.4919021,0.6074289,0.64569604,0.5429017,0.5839344,0.47861296,0.60561055,0.54609543,0.65352094,0.45474344
mbw,0.5004823,0.59145445,0.52494854,0.56844157,0.7401236,0.5942221,0.4736607,0.5942452,0.56725705,0.58695316,0.5669091,0.63279605,0.60399574,0.528201,0.58432865,0.64366853,0.5599834,0.69297665,0.58142394,0.6009246
mbz,0.5290875,0.6328638,0.45080733,0.55788684,0.56720865,0.6055829,0.4662938,0.61344653,0.5453512,0.48225978,0.6919303,0.46697503,0.5021672,0.4084119,0.507027,0.507742,0.49479264,0.59374434,0.5820714,0.6199054
mcb,0.41405964,0.6143531,0.603109,0.60995466,0.5740545,0.5802468,0.44574678,0.6052153,0.6507596,0.5999237,0.45923844,0.54346144,0.63837147,0.48570877,0.54331905,0.5590427,0.54101145,0.6210326,0.60817343,0.48309493
mcs,0.457108,0.67264676,0.5031385,0.6351181,0.66293764,0.5951552,0.51066506,0.5925694,0.63916206,0.5150784,0.6081614,0.58646953,0.545463,0.4667921,0.47998065,0.59832895,0.51036286,0.59620357,0.61753255,0.530149
mda,0.47996625,0.6228257,0.5772289,0.561564,0.7167125,0.5493303,0.48455325,0.62656325,0.62221706,0.6440839,0.4644463,0.66639155,0.6454732,0.49231732,0.54075336,0.6127563,0.609311,0.5918631,0.62879205,0.49695995
mdo,0.51772046,0.5578294,0.6178601,0.45982897,0.5366897,0.6145251,0.39647102,0.5762391,0.6579814,0.64868945,0.53514373,0.56467146,0.64363754,0.53721434,0.5985164,0.46865955,0.5854005,0.5117935,0.5925294,0.5586082
mea,0.44578022,0.6330122,0.6002757,0.56686735,0.5272568,0.6375591,0.5225436,0.6154511,0.70760286,0.6248296,0.52485824,0.4885214,0.6278633,0.5090824,0.58610606,0.52411246,0.5384764,0.5570818,0.7092664,0.5086863
meh,0.53144145,0.8162844,0.6715627,0.5455523,0.60658365,0.6727683,0.4756316,0.63521576,0.7278349,0.7003018,0.5508915,0.59941924,0.71288073,0.50608265,0.5732744,0.56528646,0.5978961,0.6291915,0.69663686,0.54527736
mes,0.5170862,0.6282574,0.5651303,0.5908862,0.66461706,0.5879714,0.47485346,0.6443503,0.68003476,0.6395717,0.47337118,0.586331,0.6771255,0.5016421,0.56594545,0.6003004,0.6731859,0.5470403,0.63444984,0.55438334
mfr,0.40113863,0.4910133,0.45139727,0.59649307,0.52226937,0.54212177,0.41425723,0.49436337,0.49702683,0.45216691,0.50154716,0.4961412,0.50004673,0.4951899,0.46914947,0.63887703,0.45903113,0.680335,0.54326344,0.4977727
mgd,0.5058734,0.679733,0.6640689,0.57169443,0.67835706,0.5958747,0.47493455,0.6929716,0.70469844,0.73729336,0.5518483,0.66615295,0.75547665,0.49805945,0.61820215,0.57836294,0.5820704,0.61125445,0.64403474,0.5707862
mge,0.59902245,0.5358959,0.5266856,0.52454865,0.63408303,0.5695553,0.50250417,0.6472519,0.5911095,0.59385526,0.61359215,0.61131126,0.5979885,0.53421605,0.5984952,0.54494464,0.61503655,0.54225814,0.5586189,0.5822536
mgq,0.5952438,0.50942004,0.54274714,0.4614972,0.48955593,0.5731301,0.45979166,0.5795006,0.52505225,0.59025645,0.56432104,0.60111976,0.56549984,0.6063322,0.55146325,0.45296785,0.59517694,0.47447067,0.52049017,0.49165475
mgt,0.72578907,0.537531,0.5942146,0.46758974,0.5486082,0.5326113,0.4845734,0.698972,0.5967298,0.6703294,0.5086665,0.5947225,0.673431,0.5565624,0.5819475,0.4619804,0.7011165,0.46765015,0.5801787,0.4977352
mhc,0.37880453,0.5794577,0.48468864,0.683208,0.52979726,0.5469738,0.41239014,0.54533285,0.60963535,0.49464414,0.4697968,0.4784544,0.5373951,0.4054423,0.4374492,0.5788436,0.4530052,0.64028823,0.5963251,0.47848865
mic,0.504386,0.75435925,0.67253214,0.6215503,0.72181785,0.67761075,0.49618295,0.65581536,0.7036389,0.69423807,0.6194613,0.6965833,0.69007397,0.58379203,0.6192414,0.67608666,0.6228206,0.78181773,0.6910724,0.6199427
miw,0.60300493,0.57185715,0.5914333,0.5348568,0.6682055,0.5400502,0.4825819,0.7391995,0.58866155,0.6920848,0.6207905,0.63275087,0.7166002,0.5402709,0.5585364,0.569394,0.72474617,0.5571633,0.6013076,0.5619798
miz,0.5319202,0.64416105,0.5858828,0.55737865,0.605814,0.6486596,0.5131304,0.63594687,0.6895731,0.6599097,0.5788663,0.6029579,0.6645094,0.60770035,0.65837395,0.5755125,0.5643107,0.5817018,0.65589964,0.6326326
mjh,0.510249,0.67872095,0.5790896,0.6117022,0.69576347,0.5815803,0.44921994,0.623245,0.631171,0.6135558,0.5386293,0.6083846,0.5953934,0.48505366,0.5218577,0.5997266,0.53108513,0.6760005,0.6187568,0.5396436
mkc,0.45198393,0.5464362,0.5028347,0.5882114,0.49423337,0.63186514,0.43886656,0.5078678,0.5274815,0.4805412,0.4662944,0.45038477,0.52814925,0.4424842,0.54856664,0.5435223,0.48072442,0.5773736,0.62188065,0.48389065
mke,0.52042544,0.58580804,0.5355234,0.54242325,0.7070178,0.5162386,0.45368183,0.6423578,0.57641464,0.58903503,0.5472731,0.61544555,0.6225053,0.50574744,0.51126087,0.6346544,0.6162161,0.6200665,0.5939439,0.51311797
mkj,0.52443933,0.6216366,0.62258875,0.5408394,0.57929015,0.5972686,0.51417196,0.66739404,0.6614401,0.66598636,0.55665374,0.55575067,0.718063,0.51153797,0.5747966,0.5313306,0.67862886,0.5753176,0.77427214,0.5259465
mkk,0.58569235,0.48958886,0.43449527,0.56176376,0.56165963,0.5253701,0.45908022,0.6254224,0.5236429,0.48808044,0.68801534,0.5577863,0.5815817,0.46651858,0.5013726,0.5087206,0.69115186,0.5490043,0.59503525,0.61942506
mmc,0.5397942,0.7766668,0.6943906,0.6581072,0.68689096,0.6822528,0.5291639,0.7081288,0.7893286,0.7651715,0.5650452,0.67401254,0.7815037,0.5605248,0.63985944,0.67881346,0.6194552,0.7304014,0.75984603,0.6123637
mmv,0.49641594,0.66928893,0.62495387,0.5193289,0.5592903,0.5960928,0.4435468,0.5573152,0.64900005,0.6243069,0.51429355,0.58289564,0.62818813,0.5247592,0.54879785,0.60110456,0.5263049,0.6285402,0.61083597,0.48555997
mnf,0.45249006,0.69065666,0.585765,0.5904588,0.63136077,0.6354784,0.48525554,0.6357863,0.6351395,0.6064831,0.5210904,0.65706575,0.6372664,0.47077197,0.5079891,0.65788513,0.5763835,0.711795,0.6755198,0.5897518
mod,0.52156055,0.7482115,0.7071348,0.56956244,0.5784753,0.69180703,0.505373,0.6424349,0.71572816,0.7024171,0.5352241,0.5998808,0.7219652,0.5436297,0.6046089,0.6267439,0.62474316,0.66766906,0.71968734,0.5555114
moj,0.5259959,0.61366886,0.6091254,0.51528263,0.6533191,0.57966566,0.44596446,0.68235224,0.6511317,0.6694144,0.5273165,0.79195434,0.68552136,0.5776425,0.6071754,0.5279042,0.62452745,0.6504632,0.6140813,0.57709444
mol,0.5461755,0.5956865,0.54093546,0.53203994,0.705397,0.5547786,0.46870047,0.61712956,0.5848371,0.59479696,0.54884297,0.55967754,0.62547857,0.4541974,0.51678485,0.5999716,0.61600316,0.65216607,0.632337,0.6425025
mot,0.52235836,0.6520129,0.6239268,0.56408685,0.5595432,0.77175915,0.5825684,0.60102797,0.6476204,0.6547734,0.5625662,0.5508349,0.6363884,0.5627639,0.66508627,0.5841186,0.5791855,0.6342433,0.6641568,0.58625406
mpf,0.5332946,0.6420453,0.6409227,0.57605666,0.63513505,0.6480386,0.45667142,0.63103163,0.63909894,0.6593551,0.65472335,0.6347044,0.66589844,0.5154951,0.59724927,0.6345548,0.64820004,0.7218617,0.6298326,0.6403376
mph,0.5367781,0.54227054,0.5353787,0.5410574,0.5710822,0.53277147,0.4274517,0.6727044,0.576576,0.5919366,0.55221486,0.67972946,0.6335253,0.52727294,0.53649807,0.5410296,0.6589627,0.4845984,0.5746786,0.53010976
mpi,0.3974857,0.5321335,0.5117155,0.50947416,0.44878274,0.6381755,0.41713697,0.4780859,0.5174762,0.47319028,0.44573867,0.40887398,0.50083166,0.47988123,0.55394447,0.48823887,0.4348784,0.5804175,0.59070224,0.5225948
mpk,0.5699168,0.68266845,0.62355494,0.61715865,0.7343719,0.6282744,0.5015851,0.7601067,0.66841257,0.6984196,0.6235535,0.70755625,0.7313244,0.48977453,0.5955933,0.65034413,0.6306212,0.6973477,0.6850839,0.6378795
mps,0.57723707,0.6170398,0.59400415,0.5922019,0.76538104,0.5272479,0.42692506,0.67126024,0.61483836,0.7002559,0.585721,0.6815892,0.6874403,0.5060881,0.5698371,0.5852172,0.64746493,0.6313003,0.60569453,0.5995915
mpt,0.52374,0.6882339,0.6848501,0.6640416,0.63438773,0.6799798,0.48885602,0.6563996,0.7070349,0.75207144,0.5532438,0.63554204,0.77185917,0.54881376,0.6501627,0.6284316,0.58076984,0.6752417,0.75090367,0.60420245
mqb,0.45694232,0.5834753,0.52822864,0.5552969,0.63739824,0.6521374,0.45910048,0.5550448,0.5556656,0.5172502,0.52902806,0.5470904,0.56510806,0.51603365,0.5770845,0.6745553,0.4899145,0.7030639,0.5779438,0.5609727
mqg,0.42874432,0.66700053,0.57288146,0.5994076,0.5221691,0.6490184,0.46040577,0.5353659,0.62839884,0.59311247,0.5047873,0.47098988,0.61165184,0.47238424,0.55635726,0.58771247,0.48472786,0.5999634,0.71287185,0.5426978
mqx,0.507909,0.6500715,0.6135408,0.575961,0.7313951,0.5984677,0.47873402,0.6416935,0.63403165,0.6487138,0.59130603,0.6746081,0.6809172,0.5998973,0.61115295,0.5927975,0.593309,0.6999174,0.61441076,0.6878285
mqy,0.52054924,0.5836211,0.638411,0.5720573,0.5956911,0.5739117,0.45129237,0.7221941,0.5909532,0.65418684,0.59226143,0.6561887,0.6808749,0.5636444,0.570859,0.5321604,0.8195568,0.56400466,0.6275972,0.5162833
mrk,0.46895063,0.5108291,0.4977188,0.44147223,0.47023314,0.584178,0.48497933,0.48821223,0.51815736,0.50575316,0.44867098,0.42861202,0.51851374,0.51566994,0.5369195,0.47752154,0.45090264,0.5585672,0.5244963,0.51203215
mru,0.49126667,0.64375716,0.63408434,0.6083655,0.57536715,0.5878412,0.461941,0.64981085,0.63963944,0.60966074,0.5616478,0.6042486,0.6257744,0.4980038,0.5115166,0.5757407,0.5714117,0.6148947,0.6002886,0.49088967
msg,0.51917976,0.7837571,0.6939453,0.629168,0.6729091,0.68211246,0.5338148,0.71044606,0.76752734,0.7341973,0.5905764,0.6529201,0.7754965,0.5234857,0.59171736,0.670864,0.63106364,0.70365244,0.7855602,0.61074144
msj,0.53210115,0.5992801,0.57335633,0.57756776,0.5483388,0.6841683,0.4780835,0.6062242,0.65125525,0.6349754,0.5483865,0.5383878,0.61910784,0.5560986,0.6778649,0.544227,0.53654766,0.6102366,0.6453545,0.5437038
mso,0.5767534,0.57580274,0.6277342,0.5209131,0.5880775,0.5796361,0.46112734,0.6961169,0.5941495,0.66395193,0.6168105,0.6603889,0.67173195,0.5557819,0.5711295,0.53355646,0.7142148,0.60419583,0.5956397,0.5522826
mta,0.5557896,0.7080612,0.70233846,0.5660919,0.61836624,0.6805383,0.5049953,0.71190655,0.7521061,0.7372678,0.5875904,0.5905009,0.7790948,0.52741575,0.6431188,0.58169925,0.645085,0.6586688,0.85367197,0.603257
mtb,0.5634676,0.6706386,0.5446542,0.60703015,0.7040902,0.5909803,0.4591465,0.65566707,0.6393654,0.62288463,0.6231349,0.6530333,0.64569527,0.47378695,0.55325717,0.6789103,0.5711621,0.61719584,0.6252271,0.6349252
mtr,0.47037554,0.66232204,0.61515206,0.5573956,0.7096778,0.6278267,0.485186,0.5928662,0.6454865,0.62571234,0.55556947,0.64456344,0.6820673,0.48138955,0.56750387,0.7336721,0.5541471,0.71229,0.6767697,0.6059222
mts,0.44339344,0.59010434,0.50979936,0.4858163,0.5946855,0.53410006,0.42173868,0.51960194,0.52912855,0.5804013,0.53324306,0.53188,0.54800963,0.47762492,0.49265632,0.57032484,0.5290065,0.65564376,0.54271734,0.5477975
mua,0.5513872,0.59353864,0.5559524,0.5497146,0.6080482,0.6011041,0.461223,0.5957777,0.63550067,0.5871442,0.5663671,0.7197395,0.64751613,0.53414947,0.54900265,0.6756499,0.59522206,0.6444715,0.6237876,0.6304531
muh,0.5359488,0.65604967,0.6189618,0.55777526,0.6407628,0.60612935,0.46664655,0.7164917,0.6624267,0.7385283,0.5593149,0.61804485,0.7933928,0.54006875,0.5753532,0.5271287,0.7295657,0.57005465,0.69239545,0.5231919
muj,0.48107493,0.52549136,0.5688912,0.41028953,0.4675472,0.5713576,0.4187983,0.52099603,0.5737742,0.5980463,0.43774801,0.5215271,0.57425123,0.587321,0.5478186,0.44427475,0.48470122,0.4778926,0.5437721,0.43309736
mvd,0.3735585,0.56950635,0.4381385,0.58709246,0.56226873,0.50127953,0.37119594,0.5169862,0.52917504,0.45305407,0.45622614,0.5036345,0.5015446,0.37438595,0.42837614,0.6175577,0.43258584,0.53650194,0.5668359,0.48005596
mve,0.47700495,0.55457973,0.5723867,0.512407,0.49433637,0.7132616,0.45416793,0.53598845,0.55774426,0.5678344,0.49985507,0.50671285,0.55774385,0.5451975,0.64024997,0.4968539,0.49687308,0.58205104,0.56836367,0.5272796
mvs,0.5909201,0.514581,0.44195443,0.51317704,0.5956919,0.5609104,0.47471806,0.5858423,0.5167012,0.49400097,0.6816244,0.56012356,0.54080653,0.4643949,0.5316399,0.48248702,0.6483513,0.55949587,0.6066202,0.71444464
mwd,0.49700016,0.698563,0.6618227,0.58142644,0.62227607,0.6130492,0.48086855,0.631553,0.7596764,0.72464657,0.5462172,0.6356419,0.75314415,0.5308881,0.59035975,0.61088616,0.5890092,0.64231706,0.71633184,0.5091018
mwg,0.45951858,0.4455048,0.48659366,0.42327178,0.4656009,0.5581885,0.4826733,0.47407925,0.48482424,0.5378971,0.48287922,0.4655794,0.5048091,0.55142444,0.5831648,0.452295,0.47641748,0.44518304,0.48941225,0.46582118
mwh,0.59880394,0.5836538,0.5014779,0.5402975,0.63587254,0.57877016,0.4519934,0.6337182,0.5562067,0.5497334,0.5954853,0.54189694,0.61363417,0.46727747,0.5541186,0.56173927,0.57100296,0.5638564,0.6007782,0.71027994
mws,0.5340786,0.5425291,0.47036508,0.63690513,0.5635435,0.5833794,0.4482722,0.60680616,0.57774615,0.48461103,0.71131384,0.51564455,0.5471431,0.48335466,0.5063834,0.5101861,0.6550831,0.59092546,0.6213272,0.6189239
mxk,0.5413959,0.7001694,0.66775084,0.5762879,0.62166166,0.6863472,0.53075814,0.6742365,0.76244426,0.7379923,0.5699436,0.62332267,0.72841823,0.5952153,0.6562064,0.57605314,0.66611886,0.6435942,0.74458295,0.5709241
mxs,0.5587349,0.78468436,0.6437809,0.582923,0.6035708,0.64230347,0.5134836,0.644664,0.7433218,0.68806404,0.6179799,0.58413017,0.7029605,0.48947918,0.5490981,0.6082882,0.5894606,0.6126331,0.6906842,0.6418583
myg,0.5416901,0.57141984,0.5851859,0.54111046,0.56152916,0.6725024,0.4704485,0.58431846,0.64496535,0.6273674,0.5482158,0.59962887,0.6279036,0.6181192,0.63661975,0.5303955,0.55848575,0.60243636,0.63571465,0.563974
mym,0.5036618,0.6630056,0.61378336,0.5342704,0.5532798,0.6592785,0.5480973,0.6118867,0.65512574,0.7239698,0.5318719,0.51231515,0.672691,0.5216252,0.61922026,0.53084725,0.5508975,0.56171334,0.6497316,0.5346421
myn,0.6164658,0.5714724,0.5246945,0.5125783,0.63398194,0.6009038,0.4531896,0.60294735,0.55879664,0.57210875,0.7231541,0.6154338,0.5805287,0.52139217,0.55537313,0.59749234,0.6109404,0.6592157,0.59093684,0.7156948
mzk,0.45420384,0.60817885,0.51944655,0.60896,0.65128535,0.60580945,0.4493069,0.5777678,0.5831559,0.5265983,0.560326,0.6024386,0.5653727,0.47825176,0.5189916,0.644617,0.48289624,0.7464624,0.6235397,0.62563276
mzl,0.43451896,0.5648148,0.48118025,0.64297646,0.6014068,0.53696615,0.47659415,0.6100627,0.52527934,0.4711284,0.5799906,0.4896124,0.4922186,0.51034695,0.47907057,0.52432,0.525908,0.59546566,0.55363655,0.5444123
mzp,0.5095125,0.8027536,0.6873793,0.55419964,0.6590417,0.63912797,0.47989643,0.6198048,0.7612108,0.7036397,0.57481843,0.6389106,0.6976045,0.5222658,0.6032443,0.58081377,0.58776605,0.67827904,0.6701768,0.56551623
naj,0.40109426,0.5725322,0.49078715,0.60110545,0.5858919,0.48082238,0.412265,0.54525703,0.5405871,0.5467747,0.5329038,0.47642446,0.52372193,0.3822195,0.46013078,0.5326828,0.48555276,0.55327463,0.5155635,0.42919588
